tid,title,url,imdbRating,duration,year,nrOfWins,nrOfNominations
tt1153053,Today's Special (2009),http://www.imdb.com/title/tt1153053/,6.9,5940,2009,0,0
tt0043828,My Forbidden Past (1951),http://www.imdb.com/title/tt0043828/,6.2,4200,1951,0,0
tt1155056,Trauzeuge gesucht! (2009),http://www.imdb.com/title/tt1155056/,7.1,6300,2009,1,6
tt1155076,Karate Kid (2010),http://www.imdb.com/title/tt1155076/,6.2,8400,2010,5,13
tt1155592,Man on Wire - Der Drahtseilakt (2008),http://www.imdb.com/title/tt1155592/,7.9,5640,2008,33,9
tt1156312,Homestarrunner.com: Everything Else\,homestarrunner com everything else volume video,http://www.imdb.com/title/tt1156312/,26,7440,video.movie,0
tt1156479,Kamui gaiden (2009),http://www.imdb.com/title/tt1156479/,5.8,7200,2009,0,0
tt1157605,Anvil! Die Geschichte einer Freundschaft (2008),http://www.imdb.com/title/tt1157605/,8,4800,2008,23,8
tt1157705,Roman Polanski: Wanted and Desired (2008),http://www.imdb.com/title/tt1157705/,7.4,5940,2008,2,8
tt0043879,On Dangerous Ground (1951),http://www.imdb.com/title/tt0043879/,7.4,4920,1951,0,0
tt1160315,Body sob 19 (2007),http://www.imdb.com/title/tt1160315/,6.7,7500,2007,1,8
tt1160329,The Landlord (2007),http://www.imdb.com/title/tt1160329/,8.2,120,2007,0,0
tt1161362,Siskel & Ebert & the Movies Episode dated 13 October 2007 (TV Episode 2007),http://www.imdb.com/title/tt1161362/,,1800,2007,0,0
tt1161418,Gentlemen Broncos (2009),http://www.imdb.com/title/tt1161418/,6.1,5340,2009,0,0
tt0043880,On Moonlight Bay (1951),http://www.imdb.com/title/tt0043880/,7.1,5700,1951,0,0
tt1161443,Pagafantas (2009),http://www.imdb.com/title/tt1161443/,6.3,4800,2009,8,4
tt1161445,Promoting Dystopia: Rendering the Poster Art (Video 2007),http://www.imdb.com/title/tt1161445/,6.9,600,2007,0,0
tt1161864,The Rite - Das Ritual (2011),http://www.imdb.com/title/tt1161864/,6,6840,2011,1,3
tt1163315,Spaghetti Western Trailer Show (Video 2007),http://www.imdb.com/title/tt1163315/,7.3,,2007,0,0
tt1165131,Outrageous Fortune Fathers\, Daughters\, Sons (TV Episode 2006),http://www.imdb.com/title/tt1165131/,8.6,3600,2006
tt1166834,The Bill Assault on Sun Hill: Part 1 (TV Episode 2007),http://www.imdb.com/title/tt1166834/,,3000,2007,0,0
tt1167638,22 Bullets (2010),http://www.imdb.com/title/tt1167638/,6.7,7020,2010,0,0
tt1171226,A Bunch of Amateurs (2008),http://www.imdb.com/title/tt1171226/,6.1,5760,2008,0,0
tt1171467,Psych Shawn (and Gus) of the Dead (TV Episode 2008),http://www.imdb.com/title/tt1171467/,8.8,2460,2008,0,0
tt1172571,The Children (2008),http://www.imdb.com/title/tt1172571/,6,5040,2008,1,5
tt1172991,Company Men (2010),http://www.imdb.com/title/tt1172991/,6.8,6240,2010,1,5
tt1172994,The House of the Devil (2009),http://www.imdb.com/title/tt1172994/,6.5,5700,2009,3,5
tt1173833,The O'Reilly Factor Episode dated 18 January 2008 (TV Episode 2008),http://www.imdb.com/title/tt1173833/,4.3,3600,2008,0,0
tt0043895,Lassie und die Goldgräber (1951),http://www.imdb.com/title/tt0043895/,3.3,4080,1951,0,0
tt1174954,Resident Evil - Degeneration (2008),http://www.imdb.com/title/tt1174954/,6.6,5820,2008,0,0
tt1175491,W. (2008),http://www.imdb.com/title/tt1175491/,6.4,7740,2008,1,4
tt1176726,Cocaine Cowboys 2 (2008),http://www.imdb.com/title/tt1176726/,6.7,5820,2008,0,0
tt1176826,The O'Reilly Factor Episode dated 25 January 2008 (TV Episode 2008),http://www.imdb.com/title/tt1176826/,2.2,3600,2008,0,0
tt1178663,Whatever Works - Liebe sich wer kann (2009),http://www.imdb.com/title/tt1178663/,7.2,5520,2009,2,0
tt0043899,Pandora und der fliegende Holländer (1951),http://www.imdb.com/title/tt0043899/,7.1,7320,1951,0,0
tt1179069,6 Souls (2010),http://www.imdb.com/title/tt1179069/,6.1,6720,2010,0,0
tt1179225,Siskel & Ebert & the Movies Episode dated 22 September 2007 (TV Episode 2007),http://www.imdb.com/title/tt1179225/,,1800,2007,0,0
tt1179782,Mithya (2008),http://www.imdb.com/title/tt1179782/,7.1,,2008,0,0
tt1179891,My Bloody Valentine 3D (2009),http://www.imdb.com/title/tt1179891/,5.5,6060,2009,0,0
tt1179904,Paranormal Activity (2007),http://www.imdb.com/title/tt1179904/,6.4,5160,2007,3,7
tt1180329,Antoine et Colette (1962),http://www.imdb.com/title/tt1180329/,7.7,1920,1962,0,0
tt1181541,The Listener - Hellhörig (TV Series 2009– ),http://www.imdb.com/title/tt1181541/,6.7,2520,2009,0,0
tt1181769,Vradya epitheorisis (TV Series 1984– ),http://www.imdb.com/title/tt1181769/,,3000,1984,0,0
tt1181791,Black Death (2010),http://www.imdb.com/title/tt1181791/,6.4,6120,2010,4,6
tt1181795,Bunraku (2010),http://www.imdb.com/title/tt1181795/,6.2,7440,2010,0,0
tt1181917,Zack & Cody an Bord (TV Series 2008–2011),http://www.imdb.com/title/tt1181917/,6.1,1800,2008,5,5
tt1182350,Ich sehe den Mann deiner Träume (2010),http://www.imdb.com/title/tt1182350/,6.3,5880,2010,2,1
tt1183251,Gegen jeden Zweifel (2009),http://www.imdb.com/title/tt1183251/,5.8,6360,2009,0,0
tt1183665,Cracks (2009),http://www.imdb.com/title/tt1183665/,6.7,6240,2009,0,0
tt1183732,Tôkyô zankoku keisatsu (2008),http://www.imdb.com/title/tt1183732/,6,6600,2008,2,0
tt1183865,Alphas (TV Series 2011–2012),http://www.imdb.com/title/tt1183865/,7.3,2640,2011,0,0
tt1183921,The Vicious Kind (2009),http://www.imdb.com/title/tt1183921/,7.1,5520,2009,4,2
tt1185266,Mega Monster Movie (2009),http://www.imdb.com/title/tt1185266/,3.6,6480,2009,1,0
tt1185371,Ufos\,ufos sex und monster das wilde kino des roger corman,http://www.imdb.com/title/tt1185371/,1372,5160,video.movie,0
tt1185837,The Cell 2 (Video 2009),http://www.imdb.com/title/tt1185837/,2.9,5640,2009,0,0
tt1186367,Ninja Assassin (2009),http://www.imdb.com/title/tt1186367/,6.4,5940,2009,0,0
tt1186370,Toy Boy (2009),http://www.imdb.com/title/tt1186370/,5.9,5820,2009,0,0
tt0043961,The Red Badge of Courage (1951),http://www.imdb.com/title/tt0043961/,7.3,4140,1951,1,0
tt1186373,Wonder Woman (Video 2009),http://www.imdb.com/title/tt1186373/,7.3,4440,2009,0,0
tt1186456,Greek 47 Hours and 11 Minutes (TV Episode 2008),http://www.imdb.com/title/tt1186456/,7.9,3600,2008,0,0
tt1186597,That Mitchell and Webb Look Episode #2.1 (TV Episode 2008),http://www.imdb.com/title/tt1186597/,7.4,,2008,0,0
tt1186803,Das Königreich der Yan (2008),http://www.imdb.com/title/tt1186803/,5.9,5940,2008,0,0
tt1188337,Skins - Hautnah Sketch (TV Episode 2008),http://www.imdb.com/title/tt1188337/,8.1,3600,2008,0,0
tt0043972,Der Strom (1951),http://www.imdb.com/title/tt0043972/,7.6,5940,1951,3,1
tt1188990,Cold Prey 2 Resurrection - Kälter als der Tod (2008),http://www.imdb.com/title/tt1188990/,6.2,5160,2008,0,0
tt1189428,Psych There Might Be Blood (TV Episode 2008),http://www.imdb.com/title/tt1189428/,7.9,3600,2008,0,0
tt1190080,2012 - Das Ende der Welt (2009),http://www.imdb.com/title/tt1190080/,5.8,9480,2009,4,16
tt1190536,Black Dynamite (2009),http://www.imdb.com/title/tt1190536/,7.4,5040,2009,2,3
tt1190689,Nurse Jackie (TV Series 2009– ),http://www.imdb.com/title/tt1190689/,7.6,1620,2009,11,53
tt1191056,The Real Housewives of New York City (TV Series 2008– ),http://www.imdb.com/title/tt1191056/,3.6,,2008,0,0
tt1191111,Enter the Void (2009),http://www.imdb.com/title/tt1191111/,7.3,9660,2009,3,3
tt1192169,Ben 10: Alien Force (TV Series 2008– ),http://www.imdb.com/title/tt1192169/,7,,2008,1,2
tt0015716,The Crook Buster (1925),http://www.imdb.com/title/tt0015716/,6.3,1200,1925,0,0
tt1194179,Where Danger Lives: White Rose for Julie (Video 2007),http://www.imdb.com/title/tt1194179/,,360,2007,0,0
tt1194231,Il grande sogno (2009),http://www.imdb.com/title/tt1194231/,5.6,6060,2009,2,1
tt1194238,Polytechnique (2009),http://www.imdb.com/title/tt1194238/,7.3,4620,2009,16,7
tt1194263,Am Ende des Weges (2009),http://www.imdb.com/title/tt1194263/,7.1,6180,2009,3,21
tt1194620,Stille Hochzeit - Zum Teufel mit Stalin (2008),http://www.imdb.com/title/tt1194620/,8,5220,2008,3,7
tt1195478,Fast verheiratet (2012),http://www.imdb.com/title/tt1195478/,6.2,7440,2012,0,0
tt1195935,The Cleveland Show (TV Series 2009– ),http://www.imdb.com/title/tt1195935/,5.6,1320,2009,1,5
tt1196112,Witch Hunt (2008),http://www.imdb.com/title/tt1196112/,7.5,5460,2008,1,0
tt0044008,Charles Dickens - Eine Weihnachtsgeschichte (1951),http://www.imdb.com/title/tt0044008/,8.1,5160,1951,0,0
tt1196339,Prinzessinnen Schutzprogramm (TV Movie 2009),http://www.imdb.com/title/tt1196339/,5.6,,2009,3,3
tt1196946,The Mentalist (TV Series 2008– ),http://www.imdb.com/title/tt1196946/,8.1,2580,2008,4,14
tt1196948,Lang lebe Charlie Countryman (2013),http://www.imdb.com/title/tt1196948/,6.4,6480,2013,0,0
tt1198101,Kites (2010),http://www.imdb.com/title/tt1198101/,6,7380,2010,0,0
tt1198152,A City of Shoulders and Noses,http://www.imdb.com/title/tt1198152/,,,,0,0
tt1199479,30 for 30 The U (TV Episode 2009),http://www.imdb.com/title/tt1199479/,7.9,6360,2009,0,0
tt1200078,Thou Shalt Not: Sex\,thou shalt not sex sin and censorship in pre code hollywood tv movie,http://www.imdb.com/title/tt1200078/,217,4080,video.movie,0
tt0044030,Mississippi-Melodie (1951),http://www.imdb.com/title/tt0044030/,7,6480,1951,1,2
tt1201561,Barbie Mariposa and Her Butterfly Fairy Friends (Video 2008),http://www.imdb.com/title/tt1201561/,5.6,4500,2008,0,0
tt1204340,Tyrannosaur - Eine Liebesgeschichte (2011),http://www.imdb.com/title/tt1204340/,7.6,5520,2011,17,20
tt1205535,Lieber verliebt (2009),http://www.imdb.com/title/tt1205535/,6.4,5700,2009,0,0
tt0044060,Einen Sommer lang (1951),http://www.imdb.com/title/tt0044060/,7.6,5760,1951,0,0
tt1206316,The Making of 'Stop-Loss' (Video 2008),http://www.imdb.com/title/tt1206316/,6.7,,2008,0,0
tt1206465,Troldspejlet Episode #22.8 (TV Episode 1999),http://www.imdb.com/title/tt1206465/,,1500,1999,0,0
tt1206842,Troldspejlet Episode #23.17 (TV Episode 2000),http://www.imdb.com/title/tt1206842/,,1500,2000,0,0
tt1207583,Troldspejlet Episode #25.7 (TV Episode 2001),http://www.imdb.com/title/tt1207583/,,1500,2001,0,0
tt1209377,Beautiful Kate (2009),http://www.imdb.com/title/tt1209377/,6.8,5400,2009,6,21
tt1210106,Die Girls von St. Trinian 2 - Auf Schatzsuche (2009),http://www.imdb.com/title/tt1210106/,5.3,6360,2009,0,0
tt0044072,Die Hölle von Korea (1951),http://www.imdb.com/title/tt0044072/,7.6,5100,1951,1,0
tt1210335,Team Fortress 2 (Video Game 2007),http://www.imdb.com/title/tt1210335/,8.5,,2007,0,0
tt1210817,Kotha Bangaru Lokam (2008),http://www.imdb.com/title/tt1210817/,6.9,,2008,0,0
tt1212800,The O'Reilly Factor Episode dated 1 April 2008 (TV Episode 2008),http://www.imdb.com/title/tt1212800/,,3600,2008,0,0
tt1213218,Batman: The Brave and the Bold (TV Series 2008–2011),http://www.imdb.com/title/tt1213218/,7.2,,2008,0,1
tt1213585,Good Hair (2009),http://www.imdb.com/title/tt1213585/,6.9,5760,2009,5,7
tt1213660,Die wilden Hühner und das Leben (2009),http://www.imdb.com/title/tt1213660/,5.3,6480,2009,0,0
tt1213774,The O'Reilly Factor Episode dated 2 April 2008 (TV Episode 2008),http://www.imdb.com/title/tt1213774/,3.1,3600,2008,0,0
tt1213927,Sinterklaas en het geheim van het grote boek (2008),http://www.imdb.com/title/tt1213927/,5.1,5400,2008,1,0
tt1214292,Alle hassen Chris Everybody Hates the BFD (TV Episode 2008),http://www.imdb.com/title/tt1214292/,7.5,1200,2008,0,0
tt1214962,Pakt der Rache (2011),http://www.imdb.com/title/tt1214962/,6.2,6300,2011,0,0
tt1216475,Cars 2 (2011),http://www.imdb.com/title/tt1216475/,6.4,6360,2011,1,16
tt1216515,TinkerBell - Ein Sommer voller Abenteuer (Video 2010),http://www.imdb.com/title/tt1216515/,7,4560,2010,0,0
tt1217209,Merida - Legende der Highlands (2012),http://www.imdb.com/title/tt1217209/,7.2,5580,2012,15,31
tt1217213,Das Geheimnis der Feenflügel (2012),http://www.imdb.com/title/tt1217213/,7.1,4500,2012,0,0
tt1217613,World Invasion: Battle Los Angeles (2011),http://www.imdb.com/title/tt1217613/,5.8,6960,2011,1,2
tt1217637,Ohne Schuld (2008),http://www.imdb.com/title/tt1217637/,7.2,5760,2008,0,0
tt1218336,The Chronicles of Riddick: Assault on Dark Athena (Video Game 2009),http://www.imdb.com/title/tt1218336/,8.6,,2009,0,0
tt0044084,Der Weg\,der weg der zum himmel f hrt,http://www.imdb.com/title/tt0044084/,695,5100,video.movie,0
tt1219288,Oscar 2009 - Die Academy Awards (2009),http://www.imdb.com/title/tt1219288/,8,12600,2009,0,7
tt1219465,Family Guy The Former Life of Brian (TV Episode 2008),http://www.imdb.com/title/tt1219465/,6.9,1320,2008,0,0
tt1220617,The Inbetweeners - Unsere jungfräulichen Jahre (TV Series 2008–2010),http://www.imdb.com/title/tt1220617/,8.5,1500,2008,13,13
tt1221133,EMI: Liya Hai To Chukana Padega (2008),http://www.imdb.com/title/tt1221133/,4.4,,2008,0,0
tt1222698,Beneath the Blue (2010),http://www.imdb.com/title/tt1222698/,5.1,,2010,0,0
tt1222815,Schimpansen (2012),http://www.imdb.com/title/tt1222815/,7.1,4680,2012,0,0
tt1222818,Kikeri Pete (TV Movie 2009),http://www.imdb.com/title/tt1222818/,5.6,5400,2009,0,0
tt1224277,Million Dollar Password (TV Series 2008– ),http://www.imdb.com/title/tt1224277/,6.9,,2008,0,0
tt1225822,Ausgequetscht (2009),http://www.imdb.com/title/tt1225822/,6.2,5520,2009,0,0
tt1226229,Männertrip (2010),http://www.imdb.com/title/tt1226229/,6.4,6540,2010,0,0
tt1226273,Auftrag Rache (2010),http://www.imdb.com/title/tt1226273/,6.6,7020,2010,0,0
tt0044136,Verfolgt (1951),http://www.imdb.com/title/tt0044136/,7.2,5400,1951,0,0
tt1226681,Pontypool (2008),http://www.imdb.com/title/tt1226681/,6.7,5580,2008,1,9
tt1227926,Dr. Horrible's Sing-Along Blog (TV Mini-Series 2008),http://www.imdb.com/title/tt1227926/,8.8,2520,2008,2,0
tt1229360,It Might Get Loud (2008),http://www.imdb.com/title/tt1229360/,7.7,5880,2008,0,0
tt0044205,Karawane der Frauen (1951),http://www.imdb.com/title/tt0044205/,7.6,6300,1951,0,0
tt1229401,Gary Unmarried (TV Series 2008–2010),http://www.imdb.com/title/tt1229401/,6.8,1800,2008,3,3
tt1229413,Hung - Um Längen besser (TV Series 2009–2011),http://www.imdb.com/title/tt1229413/,7.2,1800,2009,0,5
tt1230161,The Psycho Legacy (Video 2010),http://www.imdb.com/title/tt1230161/,7,5220,2010,0,0
tt1230165,Rock On!! (2008),http://www.imdb.com/title/tt1230165/,7.9,8700,2008,13,15
tt1230180,The Angry Video Game Nerd (TV Series 2006– ),http://www.imdb.com/title/tt1230180/,8.9,,2006,0,0
tt1230385,The Yellow Sea (2010),http://www.imdb.com/title/tt1230385/,7.4,9420,2010,4,9
tt1230386,Nerdcore for Life (2008),http://www.imdb.com/title/tt1230386/,8,5040,2008,1,0
tt1230414,Wenn Liebe so einfach wäre (2009),http://www.imdb.com/title/tt1230414/,6.6,7200,2009,5,8
tt1230448,Billu (2009),http://www.imdb.com/title/tt1230448/,6,8220,2009,0,0
tt1231460,Late Night with Jimmy Fallon (TV Series 2009– ),http://www.imdb.com/title/tt1231460/,6.9,3600,2009,2,11
tt1231587,Hot Tub - Der Whirlpool... ist 'ne verdammte Zeitmaschine (2010),http://www.imdb.com/title/tt1231587/,6.5,6060,2010,0,0
tt1232200,Der Chaos-Dad (2012),http://www.imdb.com/title/tt1232200/,5.6,6960,2012,4,9
tt1232207,Kapitalismus: Eine Liebesgeschichte (2009),http://www.imdb.com/title/tt1232207/,7.4,7620,2009,6,7
tt1232320,Harper's Island (TV Series 2009),http://www.imdb.com/title/tt1232320/,7.5,2400,2009,1,2
tt0044231,Adventures of Superman (TV Series 1952–1958),http://www.imdb.com/title/tt0044231/,7.9,1800,1958,1,3
tt1233192,Brighton Rock (2010),http://www.imdb.com/title/tt1233192/,5.8,6660,2010,1,7
tt1233227,Saw VI (2009),http://www.imdb.com/title/tt1233227/,6,5400,2009,0,0
tt1234541,The Butterfly Effect 3: Revelations (2009),http://www.imdb.com/title/tt1234541/,5.6,5400,2009,0,0
tt1234542,Le dernier vol (2009),http://www.imdb.com/title/tt1234542/,5.5,5880,2009,0,0
tt1234548,Männer\,m nner die auf ziegen starren,http://www.imdb.com/title/tt1234548/,93963,5640,video.movie,1
tt1234918,Amália (2008),http://www.imdb.com/title/tt1234918/,6.4,7620,2008,2,3
tt0044259,Im wilden Westen (TV Series 1952–1970),http://www.imdb.com/title/tt0044259/,7.3,1500,1970,1,0
tt1235099,Lie to Me (TV Series 2009–2011),http://www.imdb.com/title/tt1235099/,8,2580,2009,3,4
tt1235124,Das Bildnis des Dorian Gray (2009),http://www.imdb.com/title/tt1235124/,6.3,6720,2009,0,0
tt1235189,Wild Target (2010),http://www.imdb.com/title/tt1235189/,6.9,5880,2010,0,0
tt1235522,Broken City (2013),http://www.imdb.com/title/tt1235522/,6.2,6540,2013,0,0
tt1235547,Better off Ted - Die Chaos AG (TV Series 2009–2010),http://www.imdb.com/title/tt1235547/,8.2,1800,2009,0,0
tt1236017,Cuestión de sexo Gonzalo y el sexo (TV Episode 2008),http://www.imdb.com/title/tt1236017/,,,2008,0,0
tt1236054,The Gadget Show Episode #8.8 (TV Episode 2008),http://www.imdb.com/title/tt1236054/,,3600,2008,0,0
tt1236371,Mistérios de Lisboa (2010),http://www.imdb.com/title/tt1236371/,7.5,16320,2010,24,13
tt1237375,Nim's Island\,nim s island our world a reel thinking event tv movie,http://www.imdb.com/title/tt1237375/,5,1440,video.movie,0
tt1237962,Will You Merry Me? (TV Movie 2008),http://www.imdb.com/title/tt1237962/,6,,2008,0,0
tt1239148,Street Customs (TV Series 2007– ),http://www.imdb.com/title/tt1239148/,6.7,,2007,0,0
tt1239290,Kvinden der drømte om en mand (2010),http://www.imdb.com/title/tt1239290/,4.9,6000,2010,0,0
tt1241330,Road Train (2010),http://www.imdb.com/title/tt1241330/,3.8,5220,2010,3,1
tt1242441,Men of a Certain Age (TV Series 2009– ),http://www.imdb.com/title/tt1242441/,8.1,3600,2009,4,7
tt1242457,Taras Bulba (2009),http://www.imdb.com/title/tt1242457/,5.7,7740,2009,0,0
tt1242521,Rebellion (2011),http://www.imdb.com/title/tt1242521/,7,8160,2011,0,0
tt1242545,Looking for Eric (2009),http://www.imdb.com/title/tt1242545/,7.2,6960,2009,2,5
tt1243957,The Tourist (2010),http://www.imdb.com/title/tt1243957/,6,6180,2010,3,2
tt1245104,Presto (2008),http://www.imdb.com/title/tt1245104/,8.5,300,2008,0,1
tt1245396,2008 UEFA European Football Championship (TV Series 2008– ),http://www.imdb.com/title/tt1245396/,8,,2008,0,0
tt0044331,Affäre in Trinidad (1952),http://www.imdb.com/title/tt0044331/,6.7,5880,1952,0,0
tt1245526,R.E.D.: Älter. Härter. Besser. (2010),http://www.imdb.com/title/tt1245526/,7.1,6660,2010,2,15
tt1246767,The Angry Video Game Nerd Double Vision: Part 1 (TV Episode 2008),http://www.imdb.com/title/tt1246767/,8.3,,2008,0,0
tt1247640,Ghettogangz 2 - Ultimatum (2009),http://www.imdb.com/title/tt1247640/,6.5,6060,2009,0,0
tt1247657,Friendship! (2010),http://www.imdb.com/title/tt1247657/,6.7,6600,2010,1,2
tt1248341,30 Rock Believe in the Stars (TV Episode 2008),http://www.imdb.com/title/tt1248341/,8.6,1260,2008,0,0
tt1248349,30 Rock Señor Macho Solo (TV Episode 2009),http://www.imdb.com/title/tt1248349/,8.2,1800,2009,0,0
tt0044333,Gegen alle Flaggen (1952),http://www.imdb.com/title/tt0044333/,6.8,4980,1952,0,0
tt1248445,Bones - Die Knochenjägerin Mayhem on a Cross (TV Episode 2009),http://www.imdb.com/title/tt1248445/,8.4,3300,2009,0,0
tt1248447,Bones - Die Knochenjägerin The Girl in the Mask (TV Episode 2009),http://www.imdb.com/title/tt1248447/,8,2400,2009,0,0
tt1249171,Global Metal (2008),http://www.imdb.com/title/tt1249171/,8,5580,2008,0,0
tt1249306,Il papà di Giovanna (2008),http://www.imdb.com/title/tt1249306/,6.7,6240,2008,10,12
tt1252370,The Real Housewives of Atlanta (TV Series 2008– ),http://www.imdb.com/title/tt1252370/,4,,2008,0,0
tt0044357,Engelsgesicht (1952),http://www.imdb.com/title/tt0044357/,7.3,5460,1952,0,0
tt1253864,Krieg der Götter (2011),http://www.imdb.com/title/tt1253864/,6.1,6600,2011,1,4
tt1255913,Bored to Death (TV Series 2009–2011),http://www.imdb.com/title/tt1255913/,7.9,1800,2009,0,4
tt1255951,De Dana Dan (2009),http://www.imdb.com/title/tt1255951/,4.7,9720,2009,0,0
tt1256338,Numb3rs - Die Logik des Verbrechens The Fifth Man (TV Episode 2009),http://www.imdb.com/title/tt1256338/,8.2,3300,2009,0,0
tt1257371,Uned 5 Episode dated 20 June 2008 (TV Episode 2008),http://www.imdb.com/title/tt1257371/,,3600,2008,0,0
tt1258197,Exam (2009),http://www.imdb.com/title/tt1258197/,6.9,6060,2009,1,1
tt1259014,Public Enemy No. 1 - Mordinstinkt (2008),http://www.imdb.com/title/tt1259014/,7.6,6780,2008,6,12
tt1260502,Kôkaku kidôtai 2.0 (2008),http://www.imdb.com/title/tt1260502/,8,5100,2008,0,0
tt1261019,The Singing Bee The Celebrity Singing Bee: '70s Night (TV Episode 2008),http://www.imdb.com/title/tt1261019/,,1800,2008,0,0
tt1261945,Sex and the City 2 (2010),http://www.imdb.com/title/tt1261945/,4.1,8760,2010,7,6
tt1262416,Scream 4 (2011),http://www.imdb.com/title/tt1262416/,6.2,6660,2011,1,3
tt1263750,Eine Nacht in Rom (2010),http://www.imdb.com/title/tt1263750/,6.2,6540,2010,2,5
tt1264895,Moonlight & Mistletoe (TV Movie 2008),http://www.imdb.com/title/tt1264895/,5.8,,2008,0,0
tt0044418,Marihuana (1952),http://www.imdb.com/title/tt0044418/,5.2,5100,1952,0,0
tt1264914,Zift (2008),http://www.imdb.com/title/tt1264914/,7.4,5520,2008,11,2
tt1265990,The Roommate (2011),http://www.imdb.com/title/tt1265990/,4.8,5460,2011,0,0
tt1266583,Mumbai Meri Jaan (2008),http://www.imdb.com/title/tt1266583/,7.9,8040,2008,5,3
tt1266859,Gossip Girl The Dark Night (TV Episode 2008),http://www.imdb.com/title/tt1266859/,7.7,2520,2008,0,0
tt1268204,Waste Land (2010),http://www.imdb.com/title/tt1268204/,7.9,5940,2010,25,8
tt1268987,Rogues Gallery (2010),http://www.imdb.com/title/tt1268987/,4.9,5220,2010,0,0
tt1270291,Space Prey - Der Kopfgeldjäger (2010),http://www.imdb.com/title/tt1270291/,5.8,5280,2010,0,0
tt1270761,Don't Be Afraid of the Dark (2010),http://www.imdb.com/title/tt1270761/,5.6,5940,2010,1,2
tt1272011,Fortapàsc (2009),http://www.imdb.com/title/tt1272011/,7.2,6480,2009,5,15
tt1272629,Filmography Keanu Reeves (TV Episode 2005),http://www.imdb.com/title/tt1272629/,,1440,2005,0,0
tt1273241,Brotherhood (2010),http://www.imdb.com/title/tt1273241/,6.4,4560,2010,3,1
tt1274275,Die Olsenbande in feiner Gesellschaft (2010),http://www.imdb.com/title/tt1274275/,4.6,4200,2010,0,0
tt1274300,The Tempest - Der Sturm (2010),http://www.imdb.com/title/tt1274300/,5.4,6600,2010,1,3
tt0044502,Vor dem neuen Tag (1952),http://www.imdb.com/title/tt0044502/,7.2,6300,1952,0,0
tt1276104,Looper (2012),http://www.imdb.com/title/tt1276104/,7.5,7140,2012,10,28
tt1276434,Party Animals 3 - Willkommen auf der Uni (Video 2009),http://www.imdb.com/title/tt1276434/,5.2,5880,2009,0,0
tt1276947,Comedy Central Roast of Bob Saget (TV Movie 2008),http://www.imdb.com/title/tt1276947/,7.5,5400,2008,0,0
tt1277700,The Bay City Rollers Meet the Saturday Superstars (TV Movie 1978),http://www.imdb.com/title/tt1277700/,7.4,3600,1978,0,0
tt1277936,Cropsey (2009),http://www.imdb.com/title/tt1277936/,6.5,5040,2009,1,1
tt1278232,Harold & Kumar Go to Amsterdam (Video 2008),http://www.imdb.com/title/tt1278232/,7.2,720,2008,0,0
tt0044509,Kehr zurück\,kehr zur ck kleine sheba,http://www.imdb.com/title/tt0044509/,2851,5940,video.movie,6
tt1278340,Død snø (2009),http://www.imdb.com/title/tt1278340/,6.4,5400,2009,1,0
tt1278469,Du gehst nicht allein (TV Movie 2010),http://www.imdb.com/title/tt1278469/,8.4,6420,2010,27,24
tt1278476,A Wild and Woolly Ride (Video 2008),http://www.imdb.com/title/tt1278476/,,,2008,0,0
tt1279972,Treme (TV Series 2010– ),http://www.imdb.com/title/tt1279972/,8.1,3540,2010,5,27
tt1280534,Un novio para mi mujer (2008),http://www.imdb.com/title/tt1280534/,6.7,6000,2008,2,5
tt1281831,Casting a Classic (Video 2008),http://www.imdb.com/title/tt1281831/,,720,2008,0,0
tt1282140,Einfach zu haben (2010),http://www.imdb.com/title/tt1282140/,7.2,5520,2010,4,12
tt1282142,The Nanny Express (TV Movie 2008),http://www.imdb.com/title/tt1282142/,6.6,7200,2008,0,0
tt1282606,Californication Vaginatown (TV Episode 2008),http://www.imdb.com/title/tt1282606/,8.1,1680,2008,0,0
tt1283889,Canaan (2008),http://www.imdb.com/title/tt1283889/,7,6000,2008,1,0
tt1284028,Love the Beast (2009),http://www.imdb.com/title/tt1284028/,7.5,5520,2009,0,0
tt1285111,The Chronicles of Narnia: Prince Caspian T4 Movie Special (TV Movie 2008),http://www.imdb.com/title/tt1285111/,6.9,1380,2008,0,0
tt1285309,The Joneses (2009),http://www.imdb.com/title/tt1285309/,6.5,5760,2009,0,0
tt1285449,Celebrity Rehab with Dr. Drew Episode #2.5 (TV Episode 2008),http://www.imdb.com/title/tt1285449/,,,2008,0,0
tt0044656,Ghost Ship (1952),http://www.imdb.com/title/tt0044656/,5.7,4440,1952,0,0
tt1285895,The Roseanne Show Episode #1.12 (TV Episode 1998),http://www.imdb.com/title/tt1285895/,,3600,1998,0,0
tt1286039,Stargate: Universe (TV Series 2009–2011),http://www.imdb.com/title/tt1286039/,7.7,2580,2009,8,22
tt1288139,Getaway Golden Getaway: Getaway Goes to the Movies (TV Episode 2007),http://www.imdb.com/title/tt1288139/,,3600,2007,0,0
